title_index,level,organization,organization_link,rating,rating_count,course_type,skills,instructors,links
506,Beginner level,IBM,https://www.coursera.org/partners/ibm-skills-network,4.7,4317,course,,"['Sandip Saha Joy', 'Kevin McFaul', 'Steve Ryan']","['https://www.coursera.org/instructor/sandipsahajoy', 'https://www.coursera.org/instructor/~74013819', 'https://www.coursera.org/instructor/stever', 'https://www.coursera.org/instructor/sandipsahajoy', 'https://www.coursera.org/instructor/~74013819', 'https://www.coursera.org/instructor/stever']"
304,Beginner level,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.8,1741,course,"['Customer Insights', 'Promotional Strategies', 'Value Propositions', 'Marketing Planning', 'Target Market', 'Marketing Strategy and Techniques', 'Consumer Behaviour', 'Branding', 'Brand Management', 'Competitive Analysis', 'Product Planning', 'Market Analysis', 'Marketing', 'Marketing Analytics']",['Hayden Noel'],['https://www.coursera.org/instructor/hayden-noel']
157,Intermediate level,University of Colorado Boulder,https://www.coursera.org/partners/boulder,4.4,117,course,"['Deep Learning', 'Generative Model Architectures', 'Natural Language Processing', 'Prompt Engineering', 'Generative AI', 'Probability & Statistics', 'Image Analysis', 'ChatGPT', 'Large Language Modeling']",['Tom Yeh'],['https://www.coursera.org/instructor/~128314220']
461,Beginner level,California Institute of the Arts,https://www.coursera.org/partners/calarts,4.7,2532,course,"['Advertising', 'Creativity', 'Typography', 'Branding', 'Design', 'Design Strategies', 'Graphic Design', 'Visual Design', 'Aesthetics', 'Art History', 'Logo Design', 'Graphic and Visual Design']","['Louise Sandhaus', 'Lorraine Wild']","['https://www.coursera.org/instructor/louise-sandhaus', 'https://www.coursera.org/instructor/lorraine-wild', 'https://www.coursera.org/instructor/louise-sandhaus', 'https://www.coursera.org/instructor/lorraine-wild']"
174,Intermediate level,IBM,https://www.coursera.org/partners/ibm-skills-network,4.6,264,course,"['Reinforcement Learning', 'Machine Learning Algorithms', 'Deep Learning', 'Artificial Neural Networks', 'Natural Language Processing', 'Computer Vision', 'Dimensionality Reduction', 'Generative Model Architectures', 'Keras (Neural Network Library)', 'Unsupervised Learning', 'Artificial Intelligence', 'Machine Learning', 'Image Analysis', 'Applied Machine Learning']","['Mark J Grover', 'Joseph Santarcangelo', 'Xintong Li', 'Kopal Garg', 'Miguel Maldonado']","['https://www.coursera.org/instructor/mark-grover', 'https://www.coursera.org/instructor/~28511493', 'https://www.coursera.org/instructor/~106623368', 'https://www.coursera.org/instructor/~106389453', 'https://www.coursera.org/instructor/miguelmaldonado', 'https://www.coursera.org/instructor/mark-grover', 'https://www.coursera.org/instructor/~28511493', 'https://www.coursera.org/instructor/~106623368', 'https://www.coursera.org/instructor/~106389453', 'https://www.coursera.org/instructor/miguelmaldonado']"
559,Beginner level,Unilever,https://www.coursera.org/partners/unilever,4.7,55,course,"['Python Programming', 'Supply Chain Management', 'Advanced Analytics', 'Predictive Analytics', 'Business Analytics', 'Descriptive Analytics', 'Agile Methodology', 'Technical Communication', 'Data Analysis', 'Supply Chain Systems', 'Inventory Management System', 'Supply Chain Planning', 'Transportation', 'Supply Chain', 'and Logistics', 'Data-Driven Decision-Making', 'SQL', 'Analytics', 'Forecasting', 'Data Presentation']",['Unilever Team'],['https://www.coursera.org/instructor/~141749357']
369,Beginner level,HRCI,https://www.coursera.org/partners/hrci,4.8,1762,course,"['Recruitment', 'Diversity and Inclusion', 'Employee Retention', 'Interviewing Skills', 'Workforce Planning', 'Talent Acquisition', 'Employee Onboarding', 'Human Resources', 'Negotiation', 'Full Cycle Recruitment', 'Talent Sourcing', 'Recruitment Strategies', 'Labor Law', 'Job Analysis']","['Brad Boyson', 'Michelle Alvarado']","['https://www.coursera.org/instructor/brad-boyson', 'https://www.coursera.org/instructor/~131018047', 'https://www.coursera.org/instructor/brad-boyson', 'https://www.coursera.org/instructor/~131018047']"
40,Beginner level,IBM,https://www.coursera.org/partners/ibm-skills-network,4.8,19526,course,"['Apache Hive', 'Microsoft Excel', 'Data Science', 'Data Visualization Software', 'Data Lakes', 'Data Analysis', 'Data Collection', 'Data Cleansing', 'Big Data', 'Data Visualization', 'Apache Hadoop', 'Data Warehousing', 'Apache Spark', 'Relational Databases', 'Statistical Analysis']",['Rav Ahuja'],['https://www.coursera.org/instructor/ravahuja']
196,Intermediate level,Duke University,https://www.coursera.org/partners/duke,4.7,19,course,"['Customer Analysis', 'New Product Development', 'Business Strategy', 'Agile Product Development', 'Market Intelligence', 'Consumer Behaviour', 'Innovation', 'Customer Engagement', 'Business Strategies', 'Customer experience strategy (CX)', 'Market Dynamics', 'Customer Insights']",['Duke Corporate Education'],['https://www.coursera.org/instructor/~166315797']
574,Beginner level,DeepLearning.AI,https://www.coursera.org/partners/deeplearning-ai,4.9,38,course,"['Statistical Inference', 'Descriptive Statistics', 'Data Analysis', 'Statistical Hypothesis Testing', 'Correlation Analysis', 'Statistical Analysis', 'Sampling (Statistics)', 'LLM Application', 'Probability & Statistics', 'Statistical Methods', 'Large Language Modeling', 'Statistics', 'Probability Distribution', 'Data Visualization']",['Sean Barnes'],['https://www.coursera.org/instructor/seanbarnes']
339,Advanced level,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.7,240,course,"['Financial Statements', 'Business Valuation', 'Business', 'International Financial Reporting Standards', 'Consolidation', 'Financial Accounting', 'Financial Reporting', 'Intercompany Accounting', 'Mergers & Acquisitions', 'Technical Accounting', 'Generally Accepted Accounting Principles (GAAP)']","['Michael Kustanovich', 'CPA']",['https://www.coursera.org/instructor/michael-kustanovich']
549,Beginner level,Meta,https://www.coursera.org/partners/meta,4.7,359,course,"['Statistical Inference', 'Tableau Software', 'Spreadsheet Software', 'Statistical Modeling', 'Statistical Analysis', 'Analytics', 'Descriptive Statistics', 'Statistical Hypothesis Testing', 'Sampling (Statistics)', 'Data Analysis', 'Probability & Statistics', 'Marketing Analytics', 'Time Series Analysis and Forecasting', 'Statistical Methods', 'Regression Analysis', 'Bayesian Statistics', 'Data Modeling', 'Statistics']",['Brandi Robinson'],['https://www.coursera.org/instructor/~122446179']
14,Beginner level,University of Virginia,https://www.coursera.org/partners/uva,4.4,8884,course,"['Personally Identifiable Information', 'Brand Strategy', 'Self-Awareness', 'Computer Security Awareness Training', 'Social Media Strategy', 'Branding', 'Personal Integrity', 'Information Privacy', 'Brand Awareness', 'Constructive Feedback', 'Personal Attributes', 'Brand Management', 'Social Media']","['Kimberley Barker', 'MLIS']",['https://www.coursera.org/instructor/barker']
170,,Johns Hopkins University,https://www.coursera.org/partners/jhu,4.2,4448,course,,"['Brian Caffo', 'PhD', 'Roger D. Peng', 'PhD', 'Jeff Leek', 'PhD']","['https://www.coursera.org/instructor/~688901', 'https://www.coursera.org/instructor/rdpeng', 'https://www.coursera.org/instructor/~694443', 'https://www.coursera.org/instructor/~688901', 'https://www.coursera.org/instructor/rdpeng', 'https://www.coursera.org/instructor/~694443']"
92,Beginner level,IBM,https://www.coursera.org/partners/ibm-skills-network,4.8,3921,course,"['Agile Methodology', 'Performance Metric', 'Team Oriented', 'Microservices', 'Test Driven Development (TDD)', 'Culture Transformation', 'Cross-Functional Collaboration', 'DevOps', 'Accountability', 'Cloud-Native Computing', 'Behavior-Driven Development', 'CI/CD', 'Scrum (Software Development)']",['John Rofrano'],['https://www.coursera.org/instructor/johnrofrano']
549,Beginner level,Meta,https://www.coursera.org/partners/meta,4.7,359,course,"['Statistical Inference', 'Tableau Software', 'Spreadsheet Software', 'Statistical Modeling', 'Statistical Analysis', 'Analytics', 'Descriptive Statistics', 'Statistical Hypothesis Testing', 'Sampling (Statistics)', 'Data Analysis', 'Probability & Statistics', 'Marketing Analytics', 'Time Series Analysis and Forecasting', 'Statistical Methods', 'Regression Analysis', 'Bayesian Statistics', 'Data Modeling', 'Statistics']",['Brandi Robinson'],['https://www.coursera.org/instructor/~122446179']
150,,University of Minnesota,https://www.coursera.org/partners/minnesota,4.7,4643,course,"['Talent Sourcing', 'Interviewing Skills', 'Recruitment', 'Decision Making', 'Talent Acquisition', 'Workforce Planning', 'Diversity and Inclusion', 'Full Cycle Recruitment', 'Recruitment Strategies', 'Job Analysis', 'Human Resources', 'Employee Engagement', 'Employee Onboarding']","['Amy Simon', 'Stacy Doepner-Hove']","['https://www.coursera.org/instructor/afalink', 'https://www.coursera.org/instructor/sdoepnerhove', 'https://www.coursera.org/instructor/afalink', 'https://www.coursera.org/instructor/sdoepnerhove']"
249,Intermediate level,The State University of New York,https://www.coursera.org/partners/suny,4.6,1731,course,"['Statistical Analysis', 'Time Series Analysis and Forecasting', 'Data Visualization', 'Statistical Modeling', 'Mathematical Modeling', 'Correlation Analysis', 'Statistical Inference', 'Probability & Statistics', 'Forecasting', 'Predictive Modeling', 'R Programming', 'Descriptive Statistics', 'Data Analysis', 'Software Installation']","['Tural Sadigov', 'William Thistleton']","['https://www.coursera.org/instructor/tsadigov', 'https://www.coursera.org/instructor/~508202']"
402,Beginner level,DeepLearning.AI,https://www.coursera.org/partners/deeplearning-ai,4.8,4200,course,"['Cloud Applications', 'Generative AI', 'AI Product Strategy', 'Business Process Automation', 'Automation', 'Large Language Modeling', 'Artificial Intelligence', 'Prompt Engineering', 'Responsible AI']",['Andrew Ng'],['https://www.coursera.org/instructor/andrewng']
387,Beginner level,University of Western Australia,https://www.coursera.org/partners/uwa,4.0,12,course,"['Organizational Effectiveness', 'Diversity Programs', 'Recruitment Strategies', 'Human Resource Strategy', 'Diversity Awareness', 'Recruitment', 'Diversity and Inclusion', 'Talent Sourcing', 'Talent Acquisition', 'Workplace inclusivity', 'Job Analysis', 'Workforce Planning']",['Dr. Jacquie Hutchinson'],['https://www.coursera.org/instructor/jacquiehutchinson']
593,,The University of Melbourne,https://www.coursera.org/partners/unimelb,4.6,643,course,"['Capital Markets', 'International Finance', 'Economic Development', 'Financial Market', 'Market Liquidity', 'Financial Regulation', 'Market Dynamics', 'Governance', 'Risk Management', 'Corporate Finance', 'Market Analysis', 'Financial Systems']","['Paul Kofman', 'Sean Pinder']","['https://www.coursera.org/instructor/pkofman', 'https://www.coursera.org/instructor/spinder', 'https://www.coursera.org/instructor/pkofman', 'https://www.coursera.org/instructor/spinder']"
128,Intermediate level,DeepLearning.AI,https://www.coursera.org/partners/deeplearning-ai,4.8,19692,course,"['Keras (Neural Network Library)', 'Machine Learning', 'Artificial Neural Networks', 'Artificial Intelligence', 'Deep Learning', 'Computer Vision', 'Image Analysis', 'Tensorflow']",['Laurence Moroney'],['https://www.coursera.org/instructor/lmoroney']
472,Beginner level,Corporate Finance Institute,https://www.coursera.org/partners/cfi,4.9,171,course,"['Data Transformation', 'Data Import/Export', 'Business Reporting', 'Data Modeling', 'Data Sharing', 'Sales', 'Dashboard', 'Data Storytelling', 'Data Analysis', 'Power BI', 'Data Analysis Expressions (DAX)', 'Business Intelligence', 'Interactive Data Visualization', 'Data Visualization Software', 'Key Performance Indicators (KPIs)']",['CFI (Corporate Finance Institute)'],['https://www.coursera.org/instructor/~144114998']
338,Beginner level,"University of California, Davis",https://www.coursera.org/partners/ucdavis,4.6,1850,course,"['Pivot Tables And Charts', 'Analytics', 'Scatter Plots', 'Data Mapping', 'Heat Maps', 'Interactive Data Visualization', 'Tableau Software', 'Data Visualization Software', 'Tree Maps', 'Data Storytelling', 'Geospatial Mapping', 'Forecasting', 'Data Visualization', 'Data Analysis Expressions (DAX)', 'Histogram', 'Advanced Analytics']","['Suk S. Brar', 'M.B.A.', 'Peter Chen']","['https://www.coursera.org/instructor/suk-brar', 'https://www.coursera.org/instructor/peter-chen', 'https://www.coursera.org/instructor/suk-brar', 'https://www.coursera.org/instructor/peter-chen']"
110,Beginner level,University of Minnesota,https://www.coursera.org/partners/minnesota,4.8,53,course,"['Portfolio Management', 'Finance', 'Operations Management', 'Applied Mathematics', 'Operations Research', 'Business Analysis', 'Mathematical Modeling', 'Investment Management', 'Microsoft Excel', 'Workforce Planning', 'Supply Chain', 'Workforce Management', 'Manufacturing Operations', 'Financial Modeling', 'Production Planning', 'Process Optimization', 'Decision Making', 'Analytics', 'Resource Allocation', 'Business Analytics']",['Soumya Sen'],['https://www.coursera.org/instructor/ssen']
23,Beginner level,Copenhagen Business School,https://www.coursera.org/partners/cbs,4.7,3481,course,"['Behavioral Economics', 'Market Research', 'Consumer Behaviour', 'Psychology', 'Advertising', 'Decision Making', 'Magnetic Resonance Imaging', 'Customer Insights', 'Business Ethics', 'Ethical Standards And Conduct', 'Marketing', 'Human Learning']",['Thomas Zoëga Ramsøy'],['https://www.coursera.org/instructor/thomaszoegaramsoey']
238,Advanced level,New York University,https://www.coursera.org/partners/nyu,3.8,85,course,"['Applied Machine Learning', 'Market Dynamics', 'Physics', 'Financial Modeling', 'Probability & Statistics', 'Technical Analysis', 'Reinforcement Learning', 'Risk Modeling', 'Artificial Intelligence and Machine Learning (AI/ML)']",['Igor Halperin'],['https://www.coursera.org/instructor/~1348915']
142,Beginner level,University of Virginia,https://www.coursera.org/partners/uva,4.7,10313,course,"['Kanban Principles', 'Stakeholder Analysis', 'Scheduling', 'Project Management', 'Agile Methodology', 'Earned Value Management', 'Project Risk Management', 'Stakeholder Management', 'Project Scoping', 'Risk Management', 'Project Performance', 'Planning', 'Dependency Analysis', 'Project Implementation', 'Project Planning', 'Risk Analysis']",['Yael Grushka-Cockayne'],['https://www.coursera.org/instructor/grushkay']
400,Beginner level,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.8,116,course,"['Marketing Management', 'Marketing Strategies', 'Strategic Planning', 'Cultural Sensitivity', 'Product Promotion', 'Market Analysis', 'Product Marketing', 'Marketing Planning', 'Market Opportunities', 'Marketing', 'Cultural Diversity', 'Branding', 'Brand Management', 'Consumer Behaviour', 'Global Marketing']",['Carlos J. Torelli'],['https://www.coursera.org/instructor/carlos-torelli']
246,Beginner level,University of Michigan,https://www.coursera.org/partners/umich,4.9,990,course,"['Neurology', 'Anatomy', 'Physiology', 'Medical Terminology']",['Kelli Sullivan'],['https://www.coursera.org/instructor/kelli-sullivan']
708,,Yonsei University,https://www.coursera.org/partners/yonsei,4.8,414,course,"['Economics', 'Growth Strategies', 'International Relations', 'Crisis Management', 'Export Control', 'Policty Analysis', 'Research', 'and Development', 'International Finance', 'Financial Systems', 'Public Policies', 'Socioeconomics', 'Economic Development']",['Doo Won Lee'],['https://www.coursera.org/instructor/dwlee']
572,,University of Minnesota,https://www.coursera.org/partners/minnesota,4.8,10325,course,"['Human Capital', 'Human Resources', 'Compensation Management', 'Resource Management', 'Employee Engagement', 'Human Resource Strategy', 'Employee Performance Management', 'Industrial and Organizational Psychology', 'People Management', 'Labor Law']",['John W. Budd'],['https://www.coursera.org/instructor/johnwbudd']
193,,"University of California, Irvine",https://www.coursera.org/partners/uci,4.7,23563,course,"['Project Management', 'Conflict Management', 'Project Documentation', 'Project Planning', 'Project Scoping', 'Stakeholder Management', 'Influencing', 'Organizational Structure', 'Planning', 'Project Management Life Cycle', 'Stakeholder Analysis']","['Margaret Meloni', 'MBA', 'PMP']",['https://www.coursera.org/instructor/margaret-meloni-uci']
482,,Macquarie University,https://www.coursera.org/partners/macquarie,4.8,2352,course,"['Persuasive Communication', 'Empathy', 'Meeting Facilitation', 'Communication', 'Rapport Building', 'Verbal Communication Skills', 'Storytelling', 'Leadership', 'Influencing', 'Overcoming Objections', 'Non-Verbal Communication', 'Presentations', 'Decision Making', 'Public Speaking']","['Associate Professor Lawrence Ang', 'Arabella MacPherson']","['https://www.coursera.org/instructor/lawrence-ang', 'https://www.coursera.org/instructor/arabellamacpherson']"
46,,Goldman Sachs,https://www.coursera.org/partners/goldmansachs,4.7,836,course,"['Marketing Design', 'Analytics', 'Digital Media Strategy', 'Campaign Management', 'Marketing Planning', 'Marketing Strategy and Techniques', 'Social Media Campaigns', 'Digital Marketing', 'Online Advertising', 'Earned Media', 'Content Marketing', 'Search Engine Marketing', 'Owned Media', 'Paid media', 'Pay Per Click Advertising', 'Social Media Marketing']","['Dionysius Ang', 'Goldman Sachs 10', '000 Women']","['https://www.coursera.org/instructor/dionysius-ang', 'https://www.coursera.org/instructor/goldmansachs10000women', 'https://www.coursera.org/instructor/dionysius-ang', 'https://www.coursera.org/instructor/goldmansachs10000women']"
437,,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.5,1401,course,"['Data Presentation', 'Plot (Graphics)', 'Interactive Data Visualization', 'Data Visualization', 'Dashboard', 'Tableau Software', 'Graphing', 'Scatter Plots', 'Data Visualization Software', 'Data Storytelling', 'Data Mapping']",['John C. Hart'],['https://www.coursera.org/instructor/john-hart']
27,Intermediate level,EDUCBA,https://www.coursera.org/partners/educba,4.6,42,course,"['Exploratory Data Analysis', 'Machine Learning Algorithms', 'Supervised Learning', 'Python Programming', 'Statistical Analysis', 'Time Series Analysis and Forecasting', 'Feature Engineering', 'Forecasting', 'Pandas (Python Package)', 'Scikit Learn (Machine Learning Library)', 'Regression Analysis', 'Data Transformation', 'Data Cleansing', 'Data Analysis', 'Predictive Modeling']",['EDUCBA'],['https://www.coursera.org/instructor/~136048342']
329,Beginner level,Knowledge Accelerators,https://www.coursera.org/partners/knowledgeaccelerators,4.5,1586,course,"['Data Transformation', 'Power BI', 'Dashboard', 'Data Visualization Software', 'Business Intelligence', 'Trend Analysis', 'Data Modeling', 'Microsoft 365', 'Data Import/Export', 'Interactive Data Visualization', 'Data Presentation', 'Data Visualization', 'Business Analytics', 'Data Analysis Expressions (DAX)', 'Excel Formulas', 'Data Sharing', 'Data Synthesis', 'Data Analysis']",['Keith Gibson'],['https://www.coursera.org/instructor/keith-gibson']
